,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
205,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Honest question: If you’re a young person today, why would you want to join this FBI?",2022-06-21 00:32:42+00:00,0,0,0,0
206,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I gotta stop doing kids hair, I be getting baby fever 😭 like I wish I had sb hair to play in",2022-06-20 22:29:55+00:00,0,0,1,0
207,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"It astonishes me at this point, that #Anonymous has not released the sealed Ghislaine Maxwell / Epstein list. 

This would seem to be their wheelhouse. It makes their non-action appear extremely suspicious.",2022-06-20 21:18:53+00:00,0,0,1,0
208,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Random thought: If Georgia would have taken care of business against Alabama in the SEC Title game last season Michigan likely would have played Cincinnati and would have had a great shot in playing in the National Title game,2022-06-20 20:19:50+00:00,4,24,211,4
209,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I think a disadvantage to me having such a strong customer service/manager background is that the only jobs that want to hire me require working weekends,2022-06-20 19:29:50+00:00,0,3,7,0
210,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","I love rivalry banter just as much as the next guy, but it is so exhausting during the offseason",2022-06-20 17:20:06+00:00,3,15,130,3
211,1349419979981156353,bronco__nation,2783,417,Join the community that is all about making Bronco ownership easier and more awesome.,,It’s #BroncoRaptor review day! Stay tuned for our full drive reviewing premiering on YouTube at 7pm ET!,2022-06-20 17:14:07+00:00,0,1,11,0
212,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,It looks like I will be wearing my real hair n a braided ponytail all summer since nobody wants to do my hair 🙄,2022-06-20 13:45:07+00:00,0,0,0,0
213,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Proud of myself for triggering OSU Twitter with a very simple Father’s Day joke yesterday,2022-06-20 13:44:59+00:00,0,7,112,1
214,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Im so tired I can’t get up for wirk, I keep pressing snooze 🤦🏾‍♀️",2022-06-20 13:23:22+00:00,0,0,0,0
215,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH",I’m so worried and wonder if it’s something worse?  Or how temporary is this?  Should I relax ?  Ahhh I feel like I’m being overly cautious but made him go to the ED now… please talk me down #MedTwitter,2022-06-20 04:47:54+00:00,0,1,2,0
216,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Back to work tomorrow 😣,2022-06-20 03:29:24+00:00,0,0,0,0
217,2216387382,sethbessey,70,2053,35yr old single hard working dad. 4 kids and that’s my life,"Wyoming, MI","The joy of overcoming an obstacle in life will give joy like nothing else.  It’s a small step to proving to yourself you can, you have and you will get through any obstacle.- Me",2022-06-20 03:05:14+00:00,0,0,0,0
218,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just want to know where the crackhead was at 😂,2022-06-20 01:16:09+00:00,0,0,0,0
219,849625860764250112,keatontweet,93,825,he said that to me at a dinner.,,can confirm that cops celebrate juneteenth by pulling over white people,2022-06-20 00:55:24+00:00,0,0,4,0
220,2904401674,JohnathonWarth1,619,7121,,Banditland,I’m sick of trying all these IPA’s give me Pisswasser for fuck sake,2022-06-19 23:44:58+00:00,0,0,1,0
221,1032136902294560768,emilyp2421,106,3710,21 🌸 i’m just here bro,,Happy Father’s Day to both my pops shout out to them for giving me some pretty cool siblings I miss them 😓,2022-06-19 22:18:29+00:00,0,0,0,0
222,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/19

- saw a real life tumbleweed today, really out here in the wild west 🤠",2022-06-19 20:56:45+00:00,0,1,6,0
223,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",That was a big insurance run because you know Soto is gonna need it,2022-06-19 20:40:37+00:00,0,0,11,0
224,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",crazy should be spelled like crayz,2022-06-19 20:18:09+00:00,0,0,1,0
225,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",so glad that when chase and i become parents i will never have to question his love for me or our kids,2022-06-19 20:13:05+00:00,0,0,0,0
226,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",today is always so hard to me bc i can’t grasp why someone would have 2 kids and then just stop caring about them. but then go love someone else’s kid more than they’ve ever loved their own. don’t make sense to me,2022-06-19 20:12:43+00:00,0,0,2,0
227,1270538401175883776,CJMPadres23,1765,42642,I’m literally the guy in the pic. Only personality trait is being 6’4”. ( @Padres - @UCLAAthletics ),"California, USA",Dodger fans celebrating Manny getting hurt just know that karma is real 👍🏼👍🏼👍🏼,2022-06-19 19:28:55+00:00,19,24,276,3
228,46553585,Kelli_MI,914,78135,"Country, Red Dirt, Classic Rock music lover, hiker, biker, concerts, equines, traveling, books, yoga, health/fitness. #Celiac #FoodAllergies","Wyoming, USA","I just heard Anne Wilson for the first time today. Wow, the girl has some pipes!",2022-06-19 17:31:27+00:00,0,0,1,0
229,108696330,tmj_KAL_HRTA,124,947,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!","Kalamazoo, MI","Don't be shy. Score a job like ""Cashier/Host"" at Buffalo Wild Wings by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #cashier #guestservices",2022-06-19 17:18:48+00:00,0,0,0,0
230,331341251,_brad816,1738,91584,"Kansas City, Mo ✈️ Houston, Tx | Texas Southern University Alumnus 🎓 | IG: _brad816","Houston, TX",A mf tell me they from Wyoming im judging. Ain’t a mf thing out here 😂,2022-06-19 17:11:19+00:00,0,0,0,0
231,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im supposed to be saving but my dad and brother wanna choose to go to Ruth Chris for Fathers Day dinner 🤦🏾‍♀️,2022-06-19 17:06:02+00:00,0,0,0,0
232,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,When I grow up I wanna be just like Quel…. Finish a whole pint dolo with no chaser 😂😂😂,2022-06-19 16:31:19+00:00,0,1,1,1
233,1362957823,Supreme_Kev,600,46011,,"Grand Rapids, MI",I be like yup 🤣 I ain’t these bums that be sparking  you up all night 🤣,2022-06-19 16:21:06+00:00,0,0,1,0
234,81505909,MilwaukeeBest_8,1126,68038,@angeleyes162017 #Brewers #Bucks #BadgersFB #Marquette #Packers #DaBearsStillSuckAndSoDoTheCubs,Eric Forman Basement 414&704,9 miles outside of Cheyenne and impossible to tell you were about to enter a state capital,2022-06-19 16:05:34+00:00,0,0,0,0
235,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/19

- just ate a rock😋",2022-06-19 15:43:08+00:00,0,3,9,0
236,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,Farher’s Day should occur during College Football Season - so some of us can justify watching TV for eight hours without feeling guilty. 😂,2022-06-19 14:52:19+00:00,0,0,0,0
237,546065280,missionarysteph,1543,59920,first team all common sense #Gophers #Vikings #Twins #TWolves,In a bag,if you ever sucked my titty im expecting a fathers day gift,2022-06-19 14:12:54+00:00,5,1,14,0
238,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH",The way my daughter just nodded while chewing on a donut in satisfaction…,2022-06-19 13:29:54+00:00,0,0,4,0
239,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan",Happy Father's Day,2022-06-19 12:57:11+00:00,0,0,1,0
240,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I wish Shìt was different,2022-06-19 11:36:32+00:00,0,0,0,0
241,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,Oh about to piss off a lot of my family members tomorrow when I tell my momma Happy Father’s Day! Do I care? Nope. She’ll forever be the best mom/dad in this world.☺️👌🏽,2022-06-19 05:19:39+00:00,0,0,0,0
242,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Females my age be tynna talk to my dad, yall is disgusting I hate it here.",2022-06-19 03:25:32+00:00,0,0,0,0
243,881529859,madiidale,1087,12573,"i have no fear, i have only love • she/her","Sioux Falls, SD",mosquitoes love me bc i’m sweet as hell,2022-06-19 03:08:22+00:00,1,0,3,0
244,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Tampa is RATTLED and I kinda like it,2022-06-19 02:42:10+00:00,0,0,3,0
245,546065280,missionarysteph,1543,59920,first team all common sense #Gophers #Vikings #Twins #TWolves,In a bag,yea im subscribed to her on snapchat so what,2022-06-19 01:34:50+00:00,1,0,1,0
246,46553585,Kelli_MI,914,78135,"Country, Red Dirt, Classic Rock music lover, hiker, biker, concerts, equines, traveling, books, yoga, health/fitness. #Celiac #FoodAllergies","Wyoming, USA",You know you’re getting old when you’re too tired to go see one of your fave artists live an hour’s drive away &amp; just wanna sit on the patio drinking wine &amp; listening to Country Gold Saturday Night in the wonderful dry Wyoming heat.,2022-06-19 00:15:19+00:00,0,0,0,0
247,458897999,JBergers23,409,2715,"Sports junkie, Go Green , blue flame club for life. Bergers Bunch 10-10-2020.","Wyoming, MI","Watching College baseball and 1 of the announcers says he has never seen The Bad News Bears, smh.",2022-06-18 23:40:29+00:00,0,0,1,0
248,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Everybody want me to pop out tonight but I been braiding all damn day off no sleep.,2022-06-18 23:27:05+00:00,0,0,0,0
249,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,I really wish I had more friends,2022-06-18 23:20:56+00:00,0,0,0,0
250,233782991,ItsBIGMark2U,2393,25183,God Is The Greatest !!! Fear God 👻: MDMJ24,"Grand Rapids, MI",Know I was going to Ambiance too much when mfs start telling me they ain’t seen me in a min,2022-06-18 22:43:50+00:00,0,0,0,0
251,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Tigers using up all their runs for the month in one day,2022-06-18 21:47:04+00:00,0,2,18,0
252,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Pete Nance is UNC bound, looks like it’s Emoni or nothing for Michigan",2022-06-18 20:18:21+00:00,0,3,10,0
253,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Based on feedback. I have lowered my price. I will now charge only $50 for shitting out a tactic for your team in 3 mins. DM if you want to take advantage of this new AMAZING offer.,2022-06-18 19:37:28+00:00,0,1,3,0
254,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im not sitting out for 9 months for just anybody 😭,2022-06-18 18:37:25+00:00,0,0,0,0
255,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,No time to die was bloody excellent. What a way to end things. #NoTimeToDie,2022-06-18 18:19:46+00:00,0,0,2,0
256,2316238429,gyorkmusic,10961,10391,★ singer/songwriter ★ new acoustic EP ‘Sad Bird’ out now 🕊 ★ sometimes known as gravy fork or g-money 🪩,on the gravy train,"i’m in love with Afton, WY. never coming home.",2022-06-18 18:02:18+00:00,0,1,12,0
257,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,How is it time for my client already 🌚,2022-06-18 17:26:58+00:00,0,0,0,0
258,124869428,Lstad78,1053,23110,Faith//Father//MOTO ‘15 AMRA champ// Ex Washougal Crew #nationalparkgeek #tech #influencer #moto #PA #MH #Dadvocate #FamilyLawReform,"Idaho, USA","After the Run-in with the Thermopolis P.D. nearly ruining my Father’s Day weekend (5th now without the kids), it sure would be nice if some law enforcement agency could pull me over to wish me a Happy Fathers Day.",2022-06-18 12:14:42+00:00,0,1,1,0
259,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Pizza rolls the only thing had get rid of hangover s,2022-06-18 07:36:59+00:00,0,0,0,0
260,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m bouta spend df outta this boy just bc lol,2022-06-18 07:29:03+00:00,0,0,0,0
261,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Niggas see you at a party n think that’s Q to message you,2022-06-18 07:04:38+00:00,0,0,0,0
262,383861904,NK_Geyer,485,14815,"writer, ice hockey player, BTBAM/AynRand/Stephen King, avid gardener, piano player, lover of puppies/animals, Avs/Nugs/Broncos/Rockies/Whitecaps #boosted","Denver, CO","Tomorrow is gonna be an awesome day…. Wedding, and Avs game 2?? 🙂🙂",2022-06-18 04:36:40+00:00,0,1,7,0
263,805865380673679360,BrokawTim,1029,13819,"Retired Proud BOOMER ...former Texan
 I believe in Democratic values yet Independant. Wind power!!!!!  🚫DM's  #Independant  YES wind generators ! #BlueCrew","Wyoming, USA",My life will end before seeing the downfall of the USA ... BUT it makes me sad thinking that the GREATEST NATION in the history of the planet earth will be destroyed by selfish people following the disinformation of a narcissist and a news reporting supporting that subhuman,2022-06-18 04:04:27+00:00,0,0,2,0
264,805865380673679360,BrokawTim,1029,13819,"Retired Proud BOOMER ...former Texan
 I believe in Democratic values yet Independant. Wind power!!!!!  🚫DM's  #Independant  YES wind generators ! #BlueCrew","Wyoming, USA",Many days I read the political news headlines.... I see the division in them... I know what is right amd what is propaganda.. I have seen alot in my lifetime... I fear for the USA ..  I will not see its downfall .. but I feel its coming ..  GOP wants autocracy... unfortunately,2022-06-18 04:00:45+00:00,0,1,0,0
265,2904401674,JohnathonWarth1,619,7121,,Banditland,I cannot say it enough Bison taste amazing,2022-06-18 02:14:20+00:00,0,0,1,0
266,2316238429,gyorkmusic,10961,10391,★ singer/songwriter ★ new acoustic EP ‘Sad Bird’ out now 🕊 ★ sometimes known as gravy fork or g-money 🪩,on the gravy train,i like pink. pink is my signature color.,2022-06-18 01:05:46+00:00,23,3,136,2
267,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",It took like 12 years but I finally like a One Direction song,2022-06-17 21:08:06+00:00,0,0,0,0
268,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Sick I’m missing my cousin gender reveal today bc I work 2nd shift smh,2022-06-17 18:14:30+00:00,0,0,0,0
269,334803522,ozzzymarcborn,59,1760,Family • Mental Health • Art • Sports • ECU Pirates • 🇺🇸,United States,Just walked past a moose in the front yard !,2022-06-17 16:29:14+00:00,0,0,0,0
270,468162163,touch_people,1323,7538,DARREN KEEN / PEKINGESE FAN / WEIRD DANCE MUSIC / HE HIS / SOBER DUDE / IVE GOT PROBLEMS / I PUT THE “POSER” IN COMPOSER / MATTY SAID I OUT DUA LIPA’D DUA LIPA,"Lincoln, NE","The woman behind me on a telephone loudly discussing her STD status and treatment with her mother is my new hero. She is trying to speak in code and said “I can’t say it on the bus here but think of what your sperm donor gave you, but the worse version…nope…nope…yep that one”",2022-06-17 15:56:48+00:00,0,0,8,0
271,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/17

- watching a turkey take a dust bath has been the highlight of my day",2022-06-17 14:38:51+00:00,0,1,8,0
272,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",It should be required for employers to post the salary you get on a job posting,2022-06-17 14:15:20+00:00,7,9,97,0
273,1115311550741479426,VanderlindenTj,87,242,,,Drake really making H&amp;M music now huh,2022-06-17 14:08:21+00:00,0,0,1,0
274,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I wish I had sb to dye my hair, I need ts dyed before Sunday",2022-06-17 02:12:19+00:00,0,0,0,0
275,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO","Damian Brennan
#1 Rookie of The Year 
Scored 88 in Vegas 
West Texas College 
71 score",2022-06-17 02:04:54+00:00,0,0,0,0
276,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO","Garrett Uptain
U of Wyoming 
63 score leaves him at 13th just outside the leaders invited to finals",2022-06-17 02:02:14+00:00,0,0,0,0
277,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My brother want me to buy him some Yeezys but he wear a size 12 🌚,2022-06-17 01:53:18+00:00,0,0,0,0
278,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO","Keely H. 
TAMU Commerce
No score, rope slid all the way down the calf before foul🤦🏼‍♂️",2022-06-17 01:49:29+00:00,0,3,0,0
279,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO","Kassidy W. 
Montana State 
No time",2022-06-17 01:44:47+00:00,0,0,0,0
280,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO",Interesting abbreviations for some of these colleges 😂 finally a good score of 7.3 from small Oklahoma college,2022-06-17 01:31:02+00:00,0,0,0,0
281,833390255562694656,ben_schleiger,201,2675,College Sports Journal Analyst 🏈 Colorado Pro Sports Writer 📰   Proud UNC Bear 🐻 Proud RoughRider 🐴,"Greeley, CO","Drake W. 
Weber State 
#1 Ranked in Tie Down
Struggled and no score 
Calf tangled, all good now",2022-06-17 01:23:59+00:00,0,4,0,0
282,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My sister mad I’m moving out like damn girl you still got 3 more months with me lol,2022-06-17 00:15:10+00:00,0,0,0,0
283,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Also i dont care what anyone says the league is better with John Tortorella in it and if you disagree you’re just dumb,2022-06-16 23:16:19+00:00,1,0,6,0
284,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I had my youngest client today and she did so good to be 1 yrs old,2022-06-16 23:01:39+00:00,0,0,0,0
285,428624416,lexi_shannon,961,35417,impressive but unhinged. grand canyon mule guide.,"grand canyon, az",ok friends update! i’m leaving yellowstone in the next few days to head out to mackinac island for the rest of the summer to drive horse drawn carriages! it’s been very scary and confusing out here these past few days and i love you all,2022-06-16 20:38:39+00:00,0,1,14,0
286,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My clients better be glad ion work this weekend bc everybody want their hair done 😭,2022-06-16 20:28:41+00:00,0,0,0,0
287,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",If Michigan goes 11-1 with a close L to OSU this year are they in the playoff?,2022-06-16 20:24:42+00:00,2,81,101,13
288,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Car show currently going on outside my work. These cars are sweet,2022-06-16 19:47:42+00:00,0,0,1,0
289,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I think I’m about to start pretty lil liar over,2022-06-16 17:20:58+00:00,0,0,0,0
290,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I wouldn’t be surprised if Don knew a direct family member of mine at this point,2022-06-16 15:55:09+00:00,0,5,44,0
291,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Cade Cunningham and Jaden Ivey are going to go crazy next year and I’m so here for it,2022-06-16 14:29:20+00:00,0,0,6,0
292,1432966081669472256,Jayy_Crypt0,2106,59692,"AppleTech Married BusinessOwning Father teaching the world to make money online flipping Pallets,Phones,NFTS etc. BUSINESS PAGE: @OrtensBoutique #bitcoin 🇹🇭",Warehouse 909🛫 850🛩 616,I find it funny when people without an HOA or owning multiple properties have something smart to say about what I do with mine!!,2022-06-16 14:10:44+00:00,1,0,1,0
293,739855488,Paleowin,5262,29953,"Visiting Professor at Pomona, PhD from @UO_Geology. Paleontology🦌🦏🦒🦓🐫🦭-Geology-#SciEd. 2015 #Fulbright to Kyrgyzstan. she/they🏳️‍🌈Avatar @blackmudpuppy","Los Angeles, CA",I’m frustrated too. I haven’t seen my dad since summer 2019. I have a bunch of stuff from my mom’s house I was trying to bring him. But… it’s not like the NPS can control record-shattering flooding? Have some empathy for what will likely end an entire community?,2022-06-16 14:09:44+00:00,1,4,27,0
294,1035945635097325570,_LaReinaa31,270,8866,,,Miss my baby so bad 😔,2022-06-16 10:19:42+00:00,0,0,0,0
295,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My stomach hurt so bad 🤦🏾‍♀️,2022-06-16 08:56:29+00:00,0,0,0,0
296,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,You can’t let everybody know your good news bc not everybody is happy for you,2022-06-16 08:56:13+00:00,0,0,0,0
297,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mfs think just bc I hide my pain I’m not going thru Shìt,2022-06-16 03:03:44+00:00,0,0,0,0
298,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Since the pandemic began my Twitch income has plummeted. If it were not for the other income streams I would have had to stop streaming a long time ago. And being partnered doesn't mean you are on $50k a year salary. We still need your support even after getting the tick #twitch,2022-06-16 01:53:47+00:00,0,1,2,0
299,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",You need that first goal,2022-06-16 00:33:22+00:00,0,1,0,0
300,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Remember when Red Wings Darren Helm would shoot wide of the net every fucking time,2022-06-16 00:29:31+00:00,3,25,262,2
301,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I went to a Caps Stanley Cup final game 4 years ago and it is still hands down the best sporting event I ever went to. There is nothing like the energy in the building,2022-06-16 00:22:00+00:00,0,0,9,0
302,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,literally fuck my old rude ass regulars from shogun for buying the crocodile plushie i wanted from work 🖕,2022-06-16 00:21:59+00:00,0,0,7,0
303,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My dad was blowing my phone down while I was at work now I get off n he not answering,2022-06-15 23:04:35+00:00,0,0,0,0
304,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Obi wan Kenobibis fooking excellent. Now we need a sith focused Star Wars. #ObiWan,2022-06-15 21:39:16+00:00,0,1,2,0
305,739323660,Incognegr0__,844,9483,,,What a lovely day to impede traffic,2022-06-15 20:21:41+00:00,0,0,2,0
306,1130642544864485377,WillWalkey,1480,1786,Reporter for the Mountain West News Bureau (@NPR collab for the region) and @WYPublicRadio. Serving the Cowboy State. Stops @891KHOL+@columbiajourn.,"Jackson, Wyoming",To be clear we don’t 100 percent know what happened but there’s no Indication from reporting that the animal was searching for improperly stored food.,2022-06-15 19:33:01+00:00,1,1,3,0
307,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Could really use some World Cup matches rn because this Tigers team is just awful to watch,2022-06-15 18:14:10+00:00,0,2,7,0
308,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Um… did y’all know that George Lucas intended for Jarjar Binks to be revealed as the undercover Sith Lord controlling Palpatine and literally the ENTIRE senate? He was suppose to fight Yoda at the end instead of Count Dooku but has fandom back lash so he rewrote it 🤯,2022-06-15 11:01:05+00:00,0,2,5,0
309,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,corn dogs are so good bruh,2022-06-15 05:12:43+00:00,0,0,4,0
310,1394153997217447942,myhairistoolong,33,271,he/him 💙💗💜 I'm a parkie at YNP,Yellowstone National Park ,"Apparently they're calling us the ""isolation basin"" on the news right now. That's pretty badass",2022-06-15 04:21:46+00:00,0,0,2,0
311,1072310156,MrKatsu_,133,2962,(toe knee)⚜️//Sony A7IV - Nikon F3// artist,Somewhere,Do Dope Shit,2022-06-15 03:34:55+00:00,0,0,0,0
