,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,clean_text,label,prob,Suicide Risk Stratification
294,1035945635097325570,_LaReinaa31,270,8866,,,Miss my baby so bad 😔,2022-06-16 10:19:42+00:00,0,0,0,0,miss my baby so bad  ,0,0.3868027571204081,None
295,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My stomach hurt so bad 🤦🏾‍♀️,2022-06-16 08:56:29+00:00,0,0,0,0,my stomach hurt so bad      ,1,0.8354314530309,Moderate Risk
296,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,You can’t let everybody know your good news bc not everybody is happy for you,2022-06-16 08:56:13+00:00,0,0,0,0,you can t let everybody know your good news bc not everybody is happy for you,1,0.5178302545030993,Low Risk
297,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mfs think just bc I hide my pain I’m not going thru Shìt,2022-06-16 03:03:44+00:00,0,0,0,0,mfs think just bc i hide my pain i m not going thru sh t,0,0.17408209217513923,None
298,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Since the pandemic began my Twitch income has plummeted. If it were not for the other income streams I would have had to stop streaming a long time ago. And being partnered doesn't mean you are on $50k a year salary. We still need your support even after getting the tick #twitch,2022-06-16 01:53:47+00:00,0,1,2,0,since the pandemic began my twitch income has plummeted  if it were not for the other income streams i would have had to stop streaming a long time ago  and being partnered doesn t mean you are on    k a year salary  we still need your support even after getting the tick  twitch,0,0.02228413167362629,None
299,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",You need that first goal,2022-06-16 00:33:22+00:00,0,1,0,0,you need that first goal,1,0.5543711103068859,Low Risk
300,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Remember when Red Wings Darren Helm would shoot wide of the net every fucking time,2022-06-16 00:29:31+00:00,3,25,262,2,remember when red wings darren helm would shoot wide of the net every fucking time,0,0.007666540306479277,None
301,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I went to a Caps Stanley Cup final game 4 years ago and it is still hands down the best sporting event I ever went to. There is nothing like the energy in the building,2022-06-16 00:22:00+00:00,0,0,9,0,i went to a caps stanley cup final game   years ago and it is still hands down the best sporting event i ever went to  there is nothing like the energy in the building,0,0.13117935119085006,None
302,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,literally fuck my old rude ass regulars from shogun for buying the crocodile plushie i wanted from work 🖕,2022-06-16 00:21:59+00:00,0,0,7,0,literally fuck my old rude ass regulars from shogun for buying the crocodile plushie i wanted from work  ,0,0.0017876348778693737,None
303,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My dad was blowing my phone down while I was at work now I get off n he not answering,2022-06-15 23:04:35+00:00,0,0,0,0,my dad was blowing my phone down while i was at work now i get off n he not answering,0,0.06579908176521497,None
304,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Obi wan Kenobibis fooking excellent. Now we need a sith focused Star Wars. #ObiWan,2022-06-15 21:39:16+00:00,0,1,2,0,obi wan kenobibis fooking excellent  now we need a sith focused star wars   obiwan,0,2.195249484356624e-05,None
305,739323660,Incognegr0__,844,9483,,,What a lovely day to impede traffic,2022-06-15 20:21:41+00:00,0,0,2,0,what a lovely day to impede traffic,0,0.42857249050789475,None
306,1130642544864485377,WillWalkey,1480,1786,Reporter for the Mountain West News Bureau (@NPR collab for the region) and @WYPublicRadio. Serving the Cowboy State. Stops @891KHOL+@columbiajourn.,"Jackson, Wyoming",To be clear we don’t 100 percent know what happened but there’s no Indication from reporting that the animal was searching for improperly stored food.,2022-06-15 19:33:01+00:00,1,1,3,0,to be clear we don t     percent know what happened but there s no indication from reporting that the animal was searching for improperly stored food ,0,0.056786504525985215,None
307,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Could really use some World Cup matches rn because this Tigers team is just awful to watch,2022-06-15 18:14:10+00:00,0,2,7,0,could really use some world cup matches rn because this tigers team is just awful to watch,0,0.0007346190597913616,None
308,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Um… did y’all know that George Lucas intended for Jarjar Binks to be revealed as the undercover Sith Lord controlling Palpatine and literally the ENTIRE senate? He was suppose to fight Yoda at the end instead of Count Dooku but has fandom back lash so he rewrote it 🤯,2022-06-15 11:01:05+00:00,0,2,5,0,um  did y all know that george lucas intended for jarjar binks to be revealed as the undercover sith lord controlling palpatine and literally the entire senate  he was suppose to fight yoda at the end instead of count dooku but has fandom back lash so he rewrote it  ,0,3.2550678035139353e-11,None
309,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,corn dogs are so good bruh,2022-06-15 05:12:43+00:00,0,0,4,0,corn dogs are so good bruh,0,0.0002800021520314066,None
310,1394153997217447942,myhairistoolong,33,271,he/him 💙💗💜 I'm a parkie at YNP,Yellowstone National Park ,"Apparently they're calling us the ""isolation basin"" on the news right now. That's pretty badass",2022-06-15 04:21:46+00:00,0,0,2,0,apparently they re calling us the  isolation basin  on the news right now  that s pretty badass,0,0.02277675801602221,None
311,1072310156,MrKatsu_,133,2962,(toe knee)⚜️//Sony A7IV - Nikon F3// artist,Somewhere,Do Dope Shit,2022-06-15 03:34:55+00:00,0,0,0,0,do dope shit,0,0.22311802447363824,None
312,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This sick shit gotta stop,2022-06-15 02:52:57+00:00,0,0,0,0,this sick shit gotta stop,0,0.43673260271726,None
313,2153530376,Shadow4x4,13,147,Adventure is out there. Step outside of what is so called normal and live your own adventure. Don’t live the normal life of others.,,Looks like hiking trails and rock climbing.,2022-06-15 02:09:25+00:00,0,0,3,0,looks like hiking trails and rock climbing ,0,0.1807876057884035,None
314,458897999,JBergers23,409,2715,"Sports junkie, Go Green , blue flame club for life. Bergers Bunch 10-10-2020.","Wyoming, MI","Man, it's so hard watching the Tigers this year.",2022-06-15 02:03:00+00:00,0,0,0,0,man  it s so hard watching the tigers this year ,0,0.02699192353059629,None
315,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I want some lemonade 😣,2022-06-15 01:23:18+00:00,0,0,0,0,i want some lemonade  ,0,0.14437036132599462,None
316,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man I tried to get outta the Father’s Day plans, my dad said “You are going” 😂😂",2022-06-14 23:36:42+00:00,0,0,0,0,man i tried to get outta the father s day plans  my dad said  you are going    ,1,0.5307891456640567,Low Risk
317,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","Just set my Slack to OOO until next Monday, YALLLLLL 😍😍😍😍😍😍😍😍",2022-06-14 21:37:44+00:00,0,0,6,0,just set my slack to ooo until next monday  yallllll         ,0,0.06121089636356297,None
318,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",All my Columbus people are telling me it’s 100 degrees and everyone’s power is out. Meanwhile I’m out west up in the Mountains 😌 It’s a nice 71 with a breeze.,2022-06-14 19:50:18+00:00,0,1,12,0,all my columbus people are telling me it s     degrees and everyone s power is out  meanwhile i m out west up in the mountains   it s a nice    with a breeze ,0,0.014580325354314349,None
319,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",How do birds physically exist in Wyoming? This wind is so extreme. Like I can barley walk around without getting pushed. How is a bird or bugs flying through the air?,2022-06-14 17:40:31+00:00,0,0,0,0,how do birds physically exist in wyoming  this wind is so extreme  like i can barley walk around without getting pushed  how is a bird or bugs flying through the air ,0,0.008963792242383027,None
320,1314761987855978496,rcavictar,26,543,,"Mt. Hood, Oregon",does anyone know where I can watch camp lazlo,2022-06-14 17:20:53+00:00,0,0,0,0,does anyone know where i can watch camp lazlo,0,0.11504928727829822,None
321,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,IT TASTES LIKE COLA?!?!,2022-06-14 05:50:14+00:00,0,0,4,0,it tastes like cola    ,0,0.01973441785753239,None
322,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","That shit is so cringy to think about but it’s just life, man. Most everyone has that same shit happen😂 Funny to think about",2022-06-14 05:25:54+00:00,0,0,2,0,that shit is so cringy to think about but it s just life  man  most everyone has that same shit happen  funny to think about,0,0.11288485969708045,None
323,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",When I was 16 I remember cuddling with my guy friends. At the time I had a girlfriend that I would cuddle with all the time and I remember this aggressive heart beat in my throat feeling like i had never felt when cuddling with my guy friends.,2022-06-14 05:23:40+00:00,0,1,2,0,when i was    i remember cuddling with my guy friends  at the time i had a girlfriend that i would cuddle with all the time and i remember this aggressive heart beat in my throat feeling like i had never felt when cuddling with my guy friends ,0,0.0015034178360159352,None
324,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m done being there for mfs bc when it comes to me Shìt be different,2022-06-14 05:23:34+00:00,0,0,1,0,i m done being there for mfs bc when it comes to me sh t be different,0,0.012613001067873752,None
325,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Im trying to think of another one 😂… OH. When I was like 10 I remember I would get very excited about making my male sims woohoo and kiss but I don’t think at that point I had even 💦,2022-06-14 05:21:23+00:00,0,1,4,0,im trying to think of another one    oh  when i was like    i remember i would get very excited about making my male sims woohoo and kiss but i don t think at that point i had even  ,0,0.008125108791407794,None
326,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","BITCH, I remember I was probably like 9 &amp; my friend told me he saw a naked man in a move called Silence of the lambs. I knew my parents had it so when my mom left i ran abs fast forwarded them VHS until I found the scene. I was very disappointed in what i found 😂😂😂😂😂",2022-06-14 05:15:14+00:00,0,1,3,0,bitch  i remember i was probably like    amp  my friend told me he saw a naked man in a move called silence of the lambs  i knew my parents had it so when my mom left i ran abs fast forwarded them vhs until i found the scene  i was very disappointed in what i found      ,0,0.00010216337357537848,None
327,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I also remember pauseing the scene in The 13th Year when he turns into a merman and is shirtless 😂 And don’t even get me started on the crust I had on the guy from Luck Of The Irish😤😤,2022-06-14 05:13:24+00:00,0,1,4,0,i also remember pauseing the scene in the   th year when he turns into a merman and is shirtless   and don t even get me started on the crust i had on the guy from luck of the irish  ,0,1.2499395506028376e-06,None
328,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","I remember when I was in gymnastics around 7, my coaches were usually OSU gymnasts and would work out shirtless. That was the first time I really got to sit back and appreciate the male body. I remember my one coach had chest hair and I was like🥵 That turn on has stuck with me😂",2022-06-14 05:11:16+00:00,0,1,2,0,i remember when i was in gymnastics around    my coaches were usually osu gymnasts and would work out shirtless  that was the first time i really got to sit back and appreciate the male body  i remember my one coach had chest hair and i was like  that turn on has stuck with me ,0,3.139467183961616e-05,None
329,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I literally remember being like 4 years old and gettin excited over the scene in Hercules(THE CARTOON😂) when Hercules strap comes undone on his shirt and he’s like half shirtless. 💀,2022-06-14 05:08:46+00:00,0,1,4,0,i literally remember being like   years old and gettin excited over the scene in hercules the cartoon   when hercules strap comes undone on his shirt and he s like half shirtless   ,0,2.008134065029453e-06,None
330,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",What was y’all gay sexual awakening? I wanna know.,2022-06-14 05:06:34+00:00,1,8,10,0,what was y all gay sexual awakening  i wanna know ,0,0.001961265196293245,None
331,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,I love listening to my friends on the Left explain how gas &amp; grocery prices are rising ‘everywhere’ - so it’s ok. 😂,2022-06-14 04:34:24+00:00,1,0,2,0,i love listening to my friends on the left explain how gas  amp  grocery prices are rising  everywhere    so it s ok   ,0,0.002693449970886367,None
332,428624416,lexi_shannon,961,35417,impressive but unhinged. grand canyon mule guide.,"grand canyon, az",hi all yellowstone is closed and much of the park is flooded &amp; i have no service so i’m here to say i’m okay and we’re all safe at rosie and if i don’t respond it’s because we have no power and i’m trying to conserve battery ty 🤍,2022-06-14 04:07:20+00:00,0,0,12,1,hi all yellowstone is closed and much of the park is flooded  amp  i have no service so i m here to say i m okay and we re all safe at rosie and if i don t respond it s because we have no power and i m trying to conserve battery ty  ,0,0.00027252399314380216,None
333,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Ya wanna know what’s here in Wyoming? Moths. Like what the fuck is up with that. Why are there so many moths. Can y’all get that out of control? Ya ain’t got a Starbucks in 20 miles but thank god you have hoards of MOTHS???,2022-06-14 03:57:42+00:00,0,1,1,0,ya wanna know what s here in wyoming  moths  like what the fuck is up with that  why are there so many moths  can y all get that out of control  ya ain t got a starbucks in    miles but thank god you have hoards of moths   ,0,1.7433224575743975e-07,None
334,1449357265,squillie81,190,638,Live simply. Dream big. Give love. Laugh a lot. University of Washington. Go dawgs #Huskies,"Seattle, WA","If Wiggins plays like this again he’s finals mvp, right?",2022-06-14 03:41:59+00:00,0,1,4,0,if wiggins plays like this again he s finals mvp  right ,0,0.020714668318603493,None
335,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Side note. Is wavefront still a thing? It was cool af. It was on the beach.,2022-06-14 02:26:07+00:00,0,0,2,0,side note  is wavefront still a thing  it was cool af  it was on the beach ,0,0.021227119867091634,None
336,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I remember when I was 20 I went to a music festival in Chicago with my friends and some homeless guy scared us into buying “coke” even tho none of us had ever done that. We like ran away from him after and looked at it. It was literally a baggy with white cardboard in it😂,2022-06-14 02:25:42+00:00,0,1,2,0,i remember when i was    i went to a music festival in chicago with my friends and some homeless guy scared us into buying  coke  even tho none of us had ever done that  we like ran away from him after and looked at it  it was literally a baggy with white cardboard in it ,0,4.369845599860059e-06,None
337,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I want my hair done, I’m tired of being nappy headed?",2022-06-13 23:25:41+00:00,0,0,0,0,i want my hair done  i m tired of being nappy headed ,1,0.5388142323514318,Low Risk
338,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","until I was out only because I was confused why I didn’t get my refill alert.  So now I’m out.  I get certain practices but I am a steady, consistent patient.  I just haven’t been sick for a year … and now I feel like this is punitive.  I almost want to bite the bullet and 3/",2022-06-13 23:09:17+00:00,0,1,1,0,until i was out only because i was confused why i didn t get my refill alert   so now i m out   i get certain practices but i am a steady  consistent patient   i just haven t been sick for a year   and now i feel like this is punitive   i almost want to bite the bullet and   ,1,0.9819000028817939,High Risk
339,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","literally down the hall, and within the same system, and I’m just very busy.  I’ve also been a patient of hers for 5 years.  Can you really not cut me any slack? Fill my med before I come in?  This just feels like an unnecessary barrier.  And I didn’t know she wouldn’t refill 2/",2022-06-13 23:09:17+00:00,0,1,1,0,literally down the hall  and within the same system  and i m just very busy   i ve also been a patient of hers for   years   can you really not cut me any slack  fill my med before i come in   this just feels like an unnecessary barrier   and i didn t know she wouldn t refill   ,1,0.9995285361337535,High Risk
340,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","Ok I’m sure it’s best practice but my PCP won’t refill my antidepressant that I’ve been taking for 7 years, until I come into the office. I work full time +, and have two kids.  She can clearly see my Gyn appointments, vitals, and BMP from March in the office adjacent 1/",2022-06-13 23:09:17+00:00,0,2,1,0,ok i m sure it s best practice but my pcp won t refill my antidepressant that i ve been taking for   years  until i come into the office  i work full time    and have two kids   she can clearly see my gyn appointments  vitals  and bmp from march in the office adjacent   ,1,0.9987837266181823,High Risk
341,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Shoutout to the family who walked in right before close and let their kids mess up literally everything,2022-06-13 21:55:54+00:00,1,2,12,0,shoutout to the family who walked in right before close and let their kids mess up literally everything,0,0.23349496573035197,None
342,439861843,ucdsmoove,206,2442,why does it fucking matter,"Chicago, Indiana",G it’s crazy the one person I want to hear from….today I still haven’t 😂 keep that same energy,2022-06-13 21:48:06+00:00,0,0,0,0,g it s crazy the one person i want to hear from  today i still haven t   keep that same energy,0,0.4702700889952302,None
343,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Living wrong and I know it right,2022-06-13 20:17:50+00:00,0,0,1,0,living wrong and i know it right,1,0.9289912913845252,High Risk
344,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,They say time heals 🤧,2022-06-13 19:54:42+00:00,0,0,1,0,they say time heals  ,0,0.413265676789284,None
345,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,"Am I the one that's gonna have to say 'it's not the size, it's how you use it'?? #Starfield",2022-06-13 17:40:56+00:00,0,0,0,0,am i the one that s gonna have to say  it s not the size  it s how you use it     starfield,0,0.01174005815633206,None
346,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","Just requested time off the the reminder of the NRG season, can't wait to jam all the events. Wish Louisville was in the summer so I could scrub out and go to the amusement park lmao",2022-06-13 16:48:29+00:00,0,0,8,0,just requested time off the the reminder of the nrg season  can t wait to jam all the events  wish louisville was in the summer so i could scrub out and go to the amusement park lmao,0,0.0005487307792980085,None
347,50140045,1bstrong,1300,24897,Our deepest fear is not that we are inadequate. Our deepest fear is that we are powerful beyond measure.,"Denver, CO",Pain meds time yeahhhhh injuries,2022-06-13 16:25:20+00:00,0,0,0,0,pain meds time yeahhhhh injuries,1,0.9718603000502977,High Risk
348,1303718171267006467,BrianSi58091784,1184,5356,It's People Like Me That Give People Like Me A Bad Name!!,"Hot Coffee, Mississippi",Does Anyone Know Of Any Gas Pumps Identifying As $1.95???,2022-06-13 13:54:47+00:00,0,0,0,0,does anyone know of any gas pumps identifying as         ,0,0.19795633603872562,None
349,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","There are a couple lesbians back in Columbus that are the most toxic, narcissistic, psychos I have ever met. Like, girl. Are you proud of yourself? You’re serving second hand embarrassment to me, mama.",2022-06-13 13:25:55+00:00,0,0,0,0,there are a couple lesbians back in columbus that are the most toxic  narcissistic  psychos i have ever met  like  girl  are you proud of yourself  you re serving second hand embarrassment to me  mama ,0,0.0009462423391490793,None
350,172170250,flyyrxpop,605,78687,@flyyrxgaming @thepartypod @bpm_616 ————-cultivating consciousness through conversation.,5th dimension,"peace, love, and abundance to us all. 💜",2022-06-13 08:35:19+00:00,1,0,0,0,peace  love  and abundance to us all   ,1,0.5328774132557683,Low Risk
351,3244362548,BrendonMinchew,147,2382,,,"WHY did I move far away from home to avoid actually killing myself, just for my friends here to start killing themselves? I don’t want to do this anymore.",2022-06-13 06:42:11+00:00,0,0,0,0,why did i move far away from home to avoid actually killing myself  just for my friends here to start killing themselves  i don t want to do this anymore ,1,0.99995025473599,High Risk
352,172170250,flyyrxpop,605,78687,@flyyrxgaming @thepartypod @bpm_616 ————-cultivating consciousness through conversation.,5th dimension,french montana be dropping music like he in jail or something,2022-06-13 06:29:14+00:00,0,0,0,0,french montana be dropping music like he in jail or something,0,0.0022051188673656145,None
353,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This boy be asking everybody about me like damn you really want the whole Wyoming to know we be talking,2022-06-13 05:28:35+00:00,0,0,0,0,this boy be asking everybody about me like damn you really want the whole wyoming to know we be talking,0,0.003019657931776382,None
354,835343604,PatriotPat_1776,224,2869,"Father, husband, combat veteran, stand up comedian, pro wrestling fan, video game nerd, writer","Liberty, MO",Small town churches treat salvation like it's a high school football rivalry,2022-06-13 05:27:44+00:00,0,0,1,0,small town churches treat salvation like it s a high school football rivalry,0,0.0035211407439771285,None
355,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,Why do I feel the ‘Monkeypox’ vaccine is just the COVID-19 vaccine in a different box?,2022-06-13 05:01:20+00:00,0,0,2,0,why do i feel the  monkeypox  vaccine is just the covid    vaccine in a different box ,0,0.0003719218916940506,None
356,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Damn my baby really got 3 yrs,2022-06-13 04:52:53+00:00,0,0,0,0,damn my baby really got   yrs,0,0.17249303138177421,None
357,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I can’t believe I just almost hit a deer, like wtfff you doing crossing 28th st anyways",2022-06-13 04:44:24+00:00,0,1,0,0,i can t believe i just almost hit a deer  like wtfff you doing crossing   th st anyways,0,0.015799419537176285,None
358,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Im not sorry about this opinion at all. Raja should not of been top two this past week over The Viv. That was wild to me.,2022-06-13 03:27:54+00:00,0,0,3,0,im not sorry about this opinion at all  raja should not of been top two this past week over the viv  that was wild to me ,0,0.06788526733410624,None
359,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mfs always IDn me like wtf I’m grown asfff,2022-06-13 03:09:23+00:00,0,0,0,0,mfs always idn me like wtf i m grown asfff,0,0.004346978390835233,None
360,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ion understand why I’m this way,2022-06-13 02:45:28+00:00,0,0,0,0,ion understand why i m this way,0,0.4548023908158118,None
361,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mart really hate me lol,2022-06-13 02:44:49+00:00,0,0,0,0,mart really hate me lol,0,0.12689353964240624,None
362,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Only thing I be looking forward to nowadays is going to work.,2022-06-13 02:36:11+00:00,0,0,0,0,only thing i be looking forward to nowadays is going to work ,1,0.7758441026438656,Moderate Risk
363,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I need to rewatch the last episode of szn 1 bc I do not remember Murder Night #PValley,2022-06-13 01:48:02+00:00,0,0,1,0,i need to rewatch the last episode of szn   bc i do not remember murder night  pvalley,0,0.04837137585325979,None
364,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I definitely feel alone out here,2022-06-13 01:47:22+00:00,0,0,0,0,i definitely feel alone out here,1,0.5905967662981413,Low Risk
365,68607523,GimmeDeseNpkins,5757,30513,"I'm just a nigga that was willing, that's it.
#BWA",PLANET OF THE APES,Don't beef over dat bitch or do shit for her cause you ain't shit but another swinging Dick for her.,2022-06-13 01:02:21+00:00,0,0,0,0,don t beef over dat bitch or do shit for her cause you ain t shit but another swinging dick for her ,0,0.0018441668665624585,None
366,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Idk why he keep sending all the fuck niggas my way.,2022-06-13 00:38:23+00:00,0,0,0,0,idk why he keep sending all the fuck niggas my way ,0,0.0057538779555268696,None
367,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Really going thru some shit,2022-06-13 00:34:35+00:00,0,0,0,0,really going thru some shit,0,0.48697587750254306,None
368,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My stomach hurt so bad,2022-06-13 00:29:49+00:00,0,0,0,0,my stomach hurt so bad,1,0.8354314530309,Moderate Risk
369,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I just dont understand how some people can argue politics with complete strangers on the internet all day long????,2022-06-12 23:55:47+00:00,0,2,10,0,i just dont understand how some people can argue politics with complete strangers on the internet all day long    ,0,0.2505297847767039,None
370,27989422,B_Jammin,128,2686,"#Spartandawg and Detroit sports. Dog loving, whiskey drinking, weight lifting, wife loving liberal. Yup, I’m a unicorn.","Grand Rapids, MI",Turning this into a “hate my job” account.,2022-06-12 23:06:39+00:00,0,0,0,0,turning this into a  hate my job  account ,1,0.7128190657538895,Moderate Risk
371,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Bro Ced gone call me n say “Let’s get a cooler” 😂😂😭,2022-06-12 22:58:38+00:00,0,0,1,1,bro ced gone call me n say  let s get a cooler     ,0,0.0001053046141924009,None
372,173341020,kboworld,705,59569,I move like the president 🇺🇸🦅,United States,S/o Tiffany Stephanie they always use to come check for me,2022-06-12 22:09:24+00:00,0,0,0,0,s o tiffany stephanie they always use to come check for me,0,0.023524895576447605,None
373,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I hate when my siblings be in my room when I’m not home so bad bc why df did you mess my bed up wtf,2022-06-12 22:02:54+00:00,0,0,0,0,i hate when my siblings be in my room when i m not home so bad bc why df did you mess my bed up wtf,0,0.014221934215168293,None
374,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I really don’t remember getting home last night, that’s not ok",2022-06-12 21:56:19+00:00,0,0,0,0,i really don t remember getting home last night  that s not ok,1,0.6395810718025897,Low Risk
